,0
GO:0034123,4.0
GO:0034124,2.0
GO:0034125,2.0
GO:0034127,1.0
GO:0034128,1.0
GO:0034134,5.0
GO:0034136,7.0
GO:0034137,6.0
GO:0034138,8.0
GO:0034140,3.0
GO:0034141,8.0
GO:0034142,19.0
GO:0034143,2.0
GO:0034144,11.0
GO:0034145,12.0
GO:0034148,1.0
GO:0034151,1.0
GO:0034154,5.0
GO:0034156,1.0
GO:0034157,6.0
GO:0034158,2.0
GO:0034161,3.0
GO:0034162,8.0
GO:0034163,2.0
GO:0034164,4.0
GO:0034165,6.0
GO:0034184,5.0
GO:0034197,4.0
GO:0034198,47.0
GO:0034199,4.0
GO:0034201,2.0
GO:0034203,1.0
GO:0034205,9.0
GO:0034213,1.0
GO:0034214,9.0
GO:0034220,89.0
GO:0034224,9.0
GO:0034227,4.0
GO:0034230,2.0
GO:0034231,1.0
GO:0034238,1.0
GO:0034241,5.0
GO:0034242,1.0
GO:0034243,22.0
GO:0034244,19.0
GO:0034247,2.0
GO:0034255,1.0
GO:0034260,33.0
GO:0034263,1.0
GO:0034276,2.0
GO:0034284,1.0
GO:0034285,1.0
GO:0034311,1.0
GO:0034314,20.0
GO:0034315,20.0
GO:0034316,7.0
GO:0034329,8.0
GO:0034331,2.0
GO:0034332,32.0
GO:0034333,12.0
GO:0034334,4.0
GO:0034337,1.0
GO:0034340,9.0
GO:0034341,27.0
GO:0034342,2.0
GO:0034343,1.0
GO:0034344,2.0
GO:0034345,1.0
GO:0034346,2.0
GO:0034349,3.0
GO:0034351,8.0
GO:0034352,1.0
GO:0034354,6.0
GO:0034355,1.0
GO:0034356,10.0
GO:0034369,1.0
GO:0034370,2.0
GO:0034371,3.0
GO:0034372,8.0
GO:0034373,1.0
GO:0034374,16.0
GO:0034375,16.0
GO:0034377,1.0
GO:0034378,4.0
GO:0034379,11.0
GO:0034380,10.0
GO:0034381,4.0
GO:0034382,5.0
GO:0034383,14.0
GO:0034384,7.0
GO:0034389,18.0
GO:0034391,1.0
GO:0034392,8.0
GO:0034393,5.0
GO:0034394,34.0
GO:0034395,2.0
GO:0034397,1.0
GO:0034398,1.0
GO:0034402,2.0
GO:0034405,8.0
GO:0034418,2.0
GO:0034421,3.0
GO:0034427,10.0
GO:0034436,3.0
GO:0034439,1.0
GO:0034440,7.0
GO:0034441,1.0
GO:0034445,2.0
GO:0034446,47.0
GO:0034447,3.0
GO:0034453,12.0
GO:0034454,11.0
GO:0034462,3.0
GO:0034463,1.0
GO:0034465,3.0
GO:0034470,1.0
GO:0034472,13.0
GO:0034473,3.0
GO:0034474,1.0
GO:0034475,8.0
GO:0034476,3.0
GO:0034477,2.0
GO:0034478,2.0
GO:0034486,1.0
GO:0034497,16.0
GO:0034498,9.0
GO:0034499,5.0
GO:0034501,11.0
GO:0034502,3.0
GO:0034504,41.0
GO:0034505,3.0
GO:0034508,2.0
GO:0034514,2.0
GO:0034516,2.0
GO:0034551,12.0
GO:0034553,4.0
GO:0034587,20.0
GO:0034589,1.0
GO:0034599,89.0
GO:0034605,50.0
GO:0034612,29.0
GO:0034614,48.0
GO:0034616,5.0
GO:0034620,17.0
GO:0034625,7.0
GO:0034626,7.0
GO:0034627,1.0
GO:0034633,2.0
GO:0034635,2.0
GO:0034638,13.0
GO:0034642,1.0
GO:0034644,57.0
GO:0034650,4.0
GO:0034651,3.0
GO:0034653,4.0
GO:0034656,2.0
GO:0034695,9.0
GO:0034696,3.0
GO:0034698,3.0
GO:0034699,2.0
GO:0034720,1.0
GO:0034727,10.0
GO:0034728,6.0
GO:0034729,2.0
GO:0034755,17.0
GO:0034756,3.0
GO:0034760,2.0
GO:0034763,1.0
GO:0034765,112.0
GO:0034766,2.0
GO:0034767,3.0
GO:0034769,3.0
GO:0034772,2.0
GO:0034773,2.0
GO:0034775,4.0
GO:0034776,4.0
GO:0034959,1.0
GO:0034968,10.0
GO:0034969,1.0
GO:0034972,1.0
GO:0034975,11.0
GO:0034976,83.0
GO:0034982,6.0
GO:0034983,8.0
GO:0035019,54.0
GO:0035020,13.0
GO:0035021,4.0
GO:0035022,6.0
GO:0035023,22.0
GO:0035024,23.0
GO:0035025,35.0
GO:0035026,2.0
GO:0035036,13.0
GO:0035037,1.0
GO:0035038,1.0
GO:0035039,1.0
GO:0035041,1.0
GO:0035050,19.0
GO:0035051,2.0
GO:0035054,3.0
GO:0035063,4.0
GO:0035065,8.0
GO:0035066,17.0
GO:0035067,9.0
GO:0035082,29.0
GO:0035088,3.0
GO:0035089,5.0
GO:0035092,17.0
GO:0035094,34.0
GO:0035095,8.0
GO:0035106,5.0
GO:0035108,16.0
GO:0035112,5.0
GO:0035115,32.0
GO:0035116,28.0
GO:0035128,2.0
GO:0035136,9.0
GO:0035137,7.0
GO:0035148,9.0
GO:0035150,1.0
GO:0035162,17.0
GO:0035166,4.0
GO:0035176,55.0
GO:0035194,6.0
GO:0035195,14.0
GO:0035196,15.0
GO:0035212,1.0
GO:0035229,1.0
GO:0035234,18.0
GO:0035235,13.0
GO:0035238,1.0
GO:0035239,1.0
GO:0035246,1.0
GO:0035249,44.0
GO:0035261,1.0
GO:0035262,1.0
GO:0035264,85.0
GO:0035265,21.0
GO:0035268,3.0
GO:0035269,17.0
GO:0035272,1.0
GO:0035278,15.0
GO:0035279,2.0
GO:0035281,2.0
GO:0035282,1.0
GO:0035283,1.0
GO:0035284,3.0
GO:0035295,2.0
GO:0035303,6.0
GO:0035304,1.0
GO:0035305,3.0
GO:0035306,2.0
GO:0035307,27.0
GO:0035308,8.0
GO:0035313,13.0
GO:0035315,7.0
GO:0035329,18.0
GO:0035330,7.0
GO:0035331,13.0
GO:0035332,10.0
GO:0035335,28.0
GO:0035336,7.0
GO:0035338,19.0
GO:0035340,1.0
GO:0035344,2.0
GO:0035349,1.0
GO:0035351,2.0
GO:0035356,7.0
GO:0035357,9.0
GO:0035358,2.0
GO:0035359,3.0
GO:0035360,9.0
GO:0035364,1.0
GO:0035372,10.0
GO:0035377,4.0
GO:0035378,1.0
GO:0035382,1.0
GO:0035385,5.0
GO:0035395,1.0
GO:0035397,1.0
GO:0035418,17.0
GO:0035425,7.0
GO:0035426,4.0
GO:0035435,11.0
GO:0035437,3.0
GO:0035441,3.0
GO:0035455,11.0
GO:0035456,11.0
GO:0035457,10.0
GO:0035458,27.0
GO:0035459,12.0
GO:0035461,1.0
GO:0035469,5.0
GO:0035470,5.0
GO:0035481,4.0
GO:0035483,5.0
GO:0035491,1.0
GO:0035493,12.0
GO:0035494,3.0
GO:0035498,1.0
GO:0035499,1.0
GO:0035502,4.0
GO:0035505,2.0
GO:0035507,2.0
GO:0035508,1.0
GO:0035509,5.0
GO:0035513,2.0
GO:0035518,9.0
GO:0035519,8.0
GO:0035520,7.0
GO:0035521,26.0
GO:0035522,28.0
GO:0035523,5.0
GO:0035524,4.0
GO:0035526,2.0
GO:0035542,11.0
GO:0035543,1.0
GO:0035544,2.0
GO:0035545,2.0
GO:0035551,3.0
GO:0035552,3.0
GO:0035553,3.0
GO:0035556,368.0
GO:0035562,9.0
GO:0035563,14.0
GO:0035564,2.0
GO:0035565,1.0
GO:0035566,2.0
GO:0035567,23.0
GO:0035568,1.0
GO:0035570,1.0
GO:0035572,1.0
GO:0035573,1.0
GO:0035581,1.0
GO:0035582,4.0
GO:0035583,4.0
GO:0035584,23.0
GO:0035585,4.0
GO:0035590,4.0
GO:0035600,1.0
GO:0035602,1.0
GO:0035603,1.0
GO:0035604,1.0
GO:0035606,2.0
GO:0035607,1.0
GO:0035608,3.0
GO:0035609,6.0
GO:0035610,6.0
GO:0035611,1.0
GO:0035616,1.0
GO:0035617,5.0
GO:0035621,5.0
GO:0035622,2.0
GO:0035623,3.0
GO:0035624,5.0
GO:0035627,8.0
GO:0035630,6.0
GO:0035633,33.0
GO:0035634,5.0
GO:0035635,2.0
GO:0035640,17.0
GO:0035641,15.0
GO:0035644,1.0
GO:0035645,1.0
GO:0035646,10.0
GO:0035654,7.0
GO:0035655,5.0
GO:0035665,1.0
GO:0035666,8.0
GO:0035669,3.0
GO:0035672,1.0
GO:0035675,1.0
GO:0035677,1.0
GO:0035683,2.0
GO:0035684,1.0
GO:0035685,2.0
GO:0035691,1.0
GO:0035694,6.0
GO:0035695,1.0
GO:0035696,4.0
GO:0035701,3.0
GO:0035702,3.0
GO:0035705,1.0
GO:0035709,2.0
GO:0035710,4.0
GO:0035711,3.0
GO:0035712,1.0
GO:0035713,1.0
GO:0035720,17.0
GO:0035721,14.0
GO:0035722,9.0
GO:0035723,11.0
GO:0035725,69.0
GO:0035726,9.0
GO:0035728,2.0
GO:0035729,15.0
GO:0035732,1.0
GO:0035733,2.0
GO:0035735,7.0
GO:0035739,9.0
GO:0035747,2.0
GO:0035750,1.0
GO:0035751,6.0
GO:0035752,4.0
GO:0035754,6.0
GO:0035759,2.0
GO:0035767,8.0
GO:0035768,1.0
GO:0035771,7.0
GO:0035772,1.0
GO:0035773,12.0
GO:0035774,30.0
GO:0035780,1.0
GO:0035781,2.0
GO:0035782,1.0
GO:0035783,1.0
GO:0035787,1.0
GO:0035788,1.0
GO:0035789,1.0
GO:0035790,2.0
GO:0035791,5.0
GO:0035793,3.0
GO:0035794,3.0
GO:0035795,3.0
GO:0035799,4.0
GO:0035801,1.0
GO:0035802,2.0
GO:0035803,1.0
GO:0035809,4.0
GO:0035810,12.0
GO:0035811,4.0
GO:0035812,3.0
GO:0035813,4.0
GO:0035814,4.0
GO:0035815,13.0
GO:0035821,5.0
GO:0035822,1.0
GO:0035825,9.0
GO:0035844,1.0
GO:0035845,14.0
GO:0035846,3.0
GO:0035847,1.0
GO:0035849,1.0
GO:0035853,1.0
GO:0035854,2.0
GO:0035855,23.0
GO:0035860,5.0
GO:0035863,1.0
GO:0035864,5.0
GO:0035865,13.0
GO:0035871,10.0
GO:0035872,1.0
GO:0035873,2.0
GO:0035874,1.0
GO:0035878,7.0
GO:0035879,3.0
GO:0035880,4.0
GO:0035881,9.0
GO:0035883,4.0
GO:0035886,2.0
GO:0035898,2.0
GO:0035900,4.0
GO:0035902,19.0
GO:0035904,25.0
GO:0035905,1.0
GO:0035906,1.0
GO:0035907,2.0
GO:0035909,17.0
GO:0035910,4.0
GO:0035912,8.0
GO:0035914,46.0
GO:0035921,1.0
GO:0035922,1.0
GO:0035924,29.0
GO:0035927,1.0
GO:0035928,3.0
GO:0035932,1.0
GO:0035934,2.0
GO:0035945,1.0
GO:0035946,1.0
GO:0035962,1.0
GO:0035963,2.0
GO:0035964,1.0
GO:0035965,6.0
GO:0035967,1.0
GO:0035970,18.0
GO:0035971,1.0
GO:0035973,6.0
GO:0035984,2.0
GO:0035987,30.0
GO:0035988,13.0
GO:0035989,4.0
GO:0035990,2.0
GO:0035992,1.0
GO:0035993,3.0
GO:0035994,20.0
GO:0035995,7.0
GO:0035998,1.0
GO:0035999,9.0
GO:0036003,6.0
GO:0036005,4.0
GO:0036006,5.0
GO:0036010,11.0
GO:0036016,6.0
GO:0036017,1.0
GO:0036018,3.0
GO:0036022,2.0
GO:0036023,3.0
GO:0036031,2.0
GO:0036035,8.0
GO:0036037,4.0
GO:0036046,1.0
GO:0036047,1.0
GO:0036048,1.0
GO:0036049,1.0
GO:0036060,2.0
GO:0036065,10.0
GO:0036066,5.0
GO:0036071,5.0
GO:0036076,1.0
GO:0036085,1.0
GO:0036088,1.0
GO:0036089,7.0
GO:0036090,1.0
GO:0036091,1.0
GO:0036092,12.0
GO:0036101,3.0
GO:0036102,1.0
GO:0036109,10.0
GO:0036111,1.0
GO:0036112,2.0
GO:0036113,1.0
GO:0036114,4.0
GO:0036115,1.0
GO:0036116,1.0
GO:0036119,2.0
GO:0036120,21.0
GO:0036124,2.0
GO:0036135,3.0
GO:0036145,2.0
GO:0036146,1.0
GO:0036148,9.0
GO:0036149,6.0
GO:0036150,9.0
GO:0036151,15.0
GO:0036152,12.0
GO:0036153,1.0
GO:0036155,4.0
GO:0036158,24.0
GO:0036159,17.0
GO:0036164,1.0
GO:0036166,1.0
GO:0036179,1.0
GO:0036211,84.0
GO:0036228,3.0
GO:0036245,2.0
GO:0036250,1.0
GO:0036254,4.0
GO:0036255,1.0
GO:0036257,1.0
GO:0036258,32.0
GO:0036261,8.0
GO:0036265,1.0
GO:0036268,1.0
GO:0036269,2.0
GO:0036285,1.0
GO:0036289,9.0
GO:0036292,1.0
GO:0036293,2.0
GO:0036294,3.0
GO:0036295,7.0
GO:0036297,35.0
GO:0036298,2.0
GO:0036302,11.0
GO:0036303,3.0
GO:0036304,2.0
GO:0036305,5.0
GO:0036306,1.0
GO:0036309,2.0
GO:0036315,3.0
GO:0036316,2.0
GO:0036321,2.0
GO:0036323,1.0
GO:0036324,6.0
GO:0036325,1.0
GO:0036333,1.0
GO:0036335,5.0
GO:0036336,7.0
GO:0036337,2.0
GO:0036339,1.0
GO:0036342,19.0
GO:0036343,4.0
GO:0036344,3.0
GO:0036345,2.0
GO:0036351,1.0
GO:0036352,1.0
GO:0036353,7.0
GO:0036359,2.0
GO:0036363,1.0
GO:0036364,2.0
GO:0036367,2.0
GO:0036368,2.0
GO:0036369,2.0
GO:0036371,2.0
GO:0036372,2.0
GO:0036376,15.0
GO:0036378,3.0
GO:0036399,1.0
GO:0036416,3.0
GO:0036438,7.0
GO:0036444,10.0
GO:0036445,1.0
GO:0036446,1.0
GO:0036462,7.0
GO:0036465,13.0
GO:0036471,1.0
GO:0036473,1.0
GO:0036474,2.0
GO:0036475,4.0
GO:0036481,2.0
GO:0036483,1.0
GO:0036484,2.0
GO:0036486,3.0
GO:0036492,2.0
GO:0036493,4.0
GO:0036494,1.0
GO:0036496,2.0
GO:0036498,7.0
GO:0036499,7.0
GO:0036500,7.0
GO:0036503,19.0
GO:0036508,1.0
GO:0036509,2.0
GO:0036510,3.0
GO:0036511,2.0
GO:0036512,2.0
GO:0036514,1.0
GO:0036515,1.0
GO:0036517,1.0
GO:0036518,2.0
GO:0036520,3.0
GO:0036525,1.0
GO:0036526,1.0
GO:0036527,1.0
GO:0036528,1.0
GO:0036529,1.0
GO:0036530,1.0
GO:0036531,1.0
GO:0038001,7.0
GO:0038002,1.0
GO:0038003,5.0
GO:0038004,2.0
GO:0038007,3.0
GO:0038008,2.0
GO:0038009,1.0
GO:0038016,3.0
GO:0038018,2.0
GO:0038020,4.0
GO:0038026,7.0
GO:0038027,4.0
GO:0038028,4.0
GO:0038029,1.0
GO:0038030,1.0
GO:0038031,5.0
GO:0038033,5.0
GO:0038041,2.0
GO:0038043,6.0
GO:0038060,4.0
GO:0038061,21.0
GO:0038063,10.0
GO:0038065,4.0
GO:0038066,12.0
GO:0038083,17.0
GO:0038084,12.0
GO:0038089,4.0
GO:0038091,3.0
GO:0038092,6.0
GO:0038093,3.0
GO:0038094,6.0
GO:0038095,22.0
GO:0038096,21.0
GO:0038097,1.0
GO:0038098,3.0
GO:0038101,1.0
GO:0038108,4.0
GO:0038109,3.0
GO:0038110,8.0
GO:0038111,1.0
GO:0038112,1.0
GO:0038113,7.0
GO:0038116,3.0
GO:0038123,1.0
GO:0038124,2.0
GO:0038127,4.0
GO:0038128,6.0
GO:0038129,1.0
GO:0038130,3.0
GO:0038133,4.0
GO:0038134,8.0
GO:0038135,5.0
GO:0038138,6.0
GO:0038145,3.0
GO:0038146,3.0
GO:0038154,5.0
GO:0038155,3.0
GO:0038156,7.0
GO:0038157,4.0
GO:0038158,2.0
GO:0038159,1.0
GO:0038160,4.0
GO:0038162,3.0
GO:0038163,5.0
GO:0038165,4.0
GO:0038166,6.0
GO:0038168,1.0
GO:0038171,1.0
GO:0038172,1.0
GO:0038173,6.0
GO:0038178,1.0
GO:0038180,11.0
GO:0038183,11.0
GO:0038184,1.0
GO:0038185,1.0
GO:0038188,2.0
GO:0038189,3.0
GO:0038190,2.0
GO:0038192,2.0
GO:0038194,1.0
GO:0038195,3.0
GO:0038196,11.0
GO:0038202,12.0
GO:0038203,7.0
GO:0039003,2.0
GO:0039008,1.0
GO:0039019,1.0
GO:0039020,1.0
GO:0039023,1.0
GO:0039521,1.0
GO:0039529,7.0
GO:0039530,4.0
GO:0039532,1.0
GO:0039534,4.0
GO:0039535,3.0
GO:0039536,8.0
GO:0039654,1.0
GO:0039689,3.0
GO:0039692,1.0
GO:0039694,2.0
GO:0039695,1.0
GO:0039702,22.0
GO:0040001,5.0
GO:0040008,14.0
GO:0040009,2.0
GO:0040010,3.0
GO:0040011,8.0
GO:0040012,6.0
GO:0040013,3.0
GO:0040014,24.0
GO:0040015,13.0
GO:0040016,8.0
GO:0040017,2.0
GO:0040018,31.0
GO:0040019,16.0
GO:0040020,6.0
GO:0040029,24.0
GO:0040031,1.0
GO:0040034,1.0
GO:0040036,6.0
GO:0040037,16.0
GO:0040038,5.0
GO:0040040,2.0
GO:0042023,1.0
GO:0042026,20.0
GO:0042038,1.0
GO:0042044,3.0
GO:0042045,8.0
GO:0042048,8.0
GO:0042053,10.0
GO:0042058,10.0
GO:0042059,17.0
GO:0042060,90.0
GO:0042063,7.0
GO:0042073,29.0
GO:0042074,9.0
GO:0042078,1.0
GO:0042088,9.0
GO:0042092,8.0
GO:0042093,4.0
GO:0042098,40.0
GO:0042100,45.0
GO:0042102,62.0
GO:0042104,26.0
GO:0042110,53.0
GO:0042113,33.0
GO:0042116,22.0
GO:0042117,10.0
GO:0042118,9.0
GO:0042119,17.0
GO:0042126,3.0
GO:0042127,140.0
GO:0042129,13.0
GO:0042130,42.0
GO:0042133,3.0
GO:0042135,7.0
GO:0042136,8.0
GO:0042137,1.0
GO:0042138,6.0
GO:0042144,1.0
GO:0042147,83.0
GO:0042148,4.0
GO:0042149,50.0
GO:0042157,19.0
GO:0042158,5.0
GO:0042159,5.0
GO:0042167,11.0
GO:0042168,4.0
GO:0042176,17.0
GO:0042177,44.0
GO:0042178,22.0
GO:0042180,3.0
GO:0042181,1.0
GO:0042182,1.0
GO:0042197,1.0
GO:0042214,1.0
GO:0042219,1.0
GO:0042220,29.0
GO:0042245,2.0
GO:0042246,20.0
GO:0042247,1.0
GO:0042249,3.0
GO:0042254,27.0
GO:0042255,7.0
GO:0042256,5.0
GO:0042262,6.0
GO:0042264,1.0
GO:0042267,28.0
GO:0042269,4.0
GO:0042270,6.0
GO:0042271,3.0
GO:0042273,34.0
GO:0042274,72.0
GO:0042275,1.0
GO:0042276,10.0
GO:0042278,3.0
GO:0042297,6.0
GO:0042304,4.0
GO:0042306,6.0
GO:0042307,41.0
GO:0042308,15.0
GO:0042309,2.0
GO:0042310,18.0
GO:0042311,38.0
GO:0042313,1.0
GO:0042320,1.0
GO:0042321,1.0
GO:0042322,2.0
GO:0042323,1.0
GO:0042325,14.0
GO:0042326,19.0
GO:0042327,28.0
GO:0042335,3.0
GO:0042339,1.0
GO:0042340,2.0
GO:0042351,2.0
GO:0042352,1.0
GO:0042355,9.0
GO:0042357,1.0
GO:0042359,10.0
GO:0042360,5.0
GO:0042361,3.0
GO:0042369,4.0
GO:0042371,1.0
GO:0042373,7.0
GO:0042376,3.0
GO:0042377,2.0
GO:0042391,85.0
GO:0042403,9.0
GO:0042404,2.0
GO:0042407,15.0
GO:0042412,4.0
GO:0042413,1.0
GO:0042414,1.0
GO:0042415,5.0
GO:0042416,9.0
GO:0042417,14.0
GO:0042418,2.0
GO:0042420,9.0
GO:0042421,7.0
GO:0042423,3.0
GO:0042424,2.0
GO:0042426,4.0
GO:0042427,3.0
GO:0042428,7.0
GO:0042431,1.0
GO:0042438,12.0
GO:0042445,16.0
GO:0042446,12.0
GO:0042447,4.0
GO:0042448,10.0
GO:0042450,2.0
GO:0042461,3.0
GO:0042462,18.0
GO:0042471,4.0
GO:0042472,54.0
GO:0042473,8.0
GO:0042474,20.0
GO:0042475,56.0
GO:0042476,35.0
GO:0042481,4.0
GO:0042482,3.0
GO:0042487,7.0
GO:0042488,2.0
GO:0042489,2.0
GO:0042490,4.0
GO:0042491,14.0
GO:0042492,6.0
GO:0042494,1.0
GO:0042495,2.0
GO:0042496,2.0
GO:0042501,4.0
GO:0042509,5.0
GO:0042531,64.0
GO:0042532,12.0
GO:0042537,1.0
GO:0042538,6.0
GO:0042541,6.0
GO:0042542,40.0
GO:0042543,1.0
GO:0042551,15.0
GO:0042552,49.0
GO:0042554,24.0
GO:0042559,1.0
GO:0042572,34.0
GO:0042573,24.0
GO:0042574,18.0
GO:0042590,6.0
GO:0042592,12.0
GO:0042593,111.0
GO:0042594,35.0
GO:0042595,2.0
GO:0042596,6.0
GO:0042628,1.0
GO:0042631,3.0
GO:0042632,88.0
GO:0042633,14.0
GO:0042634,6.0
GO:0042635,2.0
GO:0042636,1.0
GO:0042659,13.0
GO:0042660,1.0
GO:0042662,3.0
GO:0042663,1.0
GO:0042664,1.0
GO:0042666,1.0
GO:0042667,1.0
GO:0042668,1.0
GO:0042669,1.0
GO:0042670,1.0
GO:0042692,16.0
GO:0042693,6.0
GO:0042694,1.0
GO:0042698,8.0
GO:0042699,4.0
GO:0042700,2.0
GO:0042701,2.0
GO:0042704,2.0
GO:0042711,11.0
GO:0042713,6.0
GO:0042723,3.0
GO:0042730,19.0
GO:0042732,3.0
GO:0042733,51.0
GO:0042742,141.0
GO:0042743,4.0
GO:0042744,26.0
GO:0042745,1.0
GO:0042747,1.0
GO:0042748,1.0
GO:0042749,1.0
GO:0042752,64.0
GO:0042753,10.0
GO:0042754,8.0
GO:0042755,28.0
GO:0042756,9.0
GO:0042758,5.0
GO:0042759,19.0
GO:0042760,6.0
GO:0042761,13.0
GO:0042770,17.0
GO:0042771,32.0
GO:0042772,1.0
GO:0042773,1.0
GO:0042774,1.0
GO:0042775,10.0
GO:0042776,64.0
GO:0042779,2.0
GO:0042780,4.0
GO:0042789,48.0
GO:0042790,3.0
GO:0042791,6.0
GO:0042795,11.0
GO:0042796,8.0
GO:0042797,8.0
GO:0042822,1.0
GO:0042823,1.0
GO:0042832,27.0
GO:0042840,1.0
GO:0042843,1.0
GO:0042851,1.0
GO:0042853,3.0
GO:0042866,4.0
GO:0042867,3.0
GO:0042883,1.0
GO:0042904,4.0
GO:0042908,18.0
GO:0042921,5.0
GO:0042938,1.0
GO:0042941,1.0
GO:0042942,1.0
GO:0042953,17.0
GO:0042976,6.0
GO:0042981,201.0
GO:0042982,12.0
GO:0042983,1.0
GO:0042984,3.0
GO:0042985,7.0
GO:0042986,4.0
GO:0042987,14.0
GO:0042989,10.0
GO:0042994,9.0
GO:0042997,5.0
GO:0042998,6.0
GO:0043001,29.0
GO:0043007,2.0
GO:0043009,5.0
GO:0043010,42.0
GO:0043011,18.0
GO:0043012,1.0
GO:0043029,36.0
GO:0043030,11.0
GO:0043031,10.0
GO:0043032,20.0
GO:0043039,2.0
GO:0043041,1.0
GO:0043043,4.0
GO:0043045,6.0
GO:0043046,17.0
GO:0043048,1.0
GO:0043049,1.0
GO:0043052,2.0
GO:0043060,1.0
GO:0043062,1.0
GO:0043063,1.0
GO:0043065,289.0
GO:0043066,480.0
GO:0043067,5.0
GO:0043068,11.0
GO:0043069,18.0
GO:0043084,5.0
GO:0043085,27.0
GO:0043086,19.0
GO:0043087,83.0
GO:0043090,2.0
GO:0043097,2.0
GO:0043101,2.0
GO:0043103,2.0
GO:0043105,1.0
GO:0043111,4.0
GO:0043112,1.0
GO:0043113,17.0
GO:0043114,13.0
GO:0043116,15.0
GO:0043117,12.0
GO:0043122,32.0
GO:0043123,194.0
GO:0043124,50.0
GO:0043128,1.0
GO:0043129,17.0
GO:0043132,1.0
GO:0043134,1.0
GO:0043137,4.0
GO:0043143,1.0
GO:0043149,18.0
GO:0043152,6.0
GO:0043153,25.0
GO:0043154,54.0
GO:0043157,1.0
GO:0043161,206.0
GO:0043162,31.0
GO:0043163,3.0
GO:0043170,1.0
GO:0043171,16.0
GO:0043179,1.0
GO:0043181,1.0
GO:0043200,23.0
GO:0043201,4.0
GO:0043207,2.0
GO:0043217,5.0
GO:0043242,4.0
GO:0043243,5.0
GO:0043244,1.0
GO:0043247,6.0
GO:0043248,9.0
GO:0043249,17.0
GO:0043251,1.0
GO:0043252,15.0
GO:0043254,23.0
GO:0043266,4.0
GO:0043267,9.0
GO:0043268,9.0
GO:0043269,1.0
GO:0043270,5.0
GO:0043271,2.0
GO:0043276,12.0
GO:0043277,19.0
GO:0043278,24.0
GO:0043279,8.0
GO:0043280,50.0
GO:0043281,6.0
GO:0043297,7.0
GO:0043299,1.0
GO:0043303,25.0
GO:0043304,9.0
GO:0043305,7.0
GO:0043306,11.0
GO:0043308,5.0
GO:0043310,1.0
GO:0043311,2.0
GO:0043312,5.0
GO:0043313,2.0
GO:0043314,2.0
GO:0043315,4.0
GO:0043316,1.0
GO:0043318,3.0
GO:0043320,7.0
GO:0043322,1.0
GO:0043323,5.0
GO:0043328,16.0
GO:0043330,34.0
GO:0043331,3.0
GO:0043335,5.0
GO:0043353,7.0
GO:0043363,1.0
GO:0043366,3.0
GO:0043367,6.0
GO:0043368,2.0
GO:0043369,2.0
GO:0043370,1.0
GO:0043371,4.0
GO:0043372,6.0
GO:0043373,2.0
GO:0043374,3.0
GO:0043375,2.0
GO:0043377,3.0
GO:0043378,5.0
GO:0043379,1.0
GO:0043380,1.0
GO:0043381,2.0
GO:0043382,9.0
GO:0043383,1.0
GO:0043388,32.0
GO:0043392,31.0
GO:0043393,23.0
GO:0043397,1.0
GO:0043400,1.0
GO:0043401,8.0
GO:0043403,14.0
GO:0043405,12.0
GO:0043406,77.0
GO:0043407,44.0
GO:0043408,36.0
GO:0043409,39.0
GO:0043410,151.0
GO:0043413,1.0
GO:0043415,4.0
GO:0043416,1.0
GO:0043417,1.0
GO:0043418,3.0
GO:0043420,3.0
GO:0043433,79.0
GO:0043434,47.0
GO:0043438,1.0
GO:0043456,2.0
GO:0043457,7.0
GO:0043461,1.0
GO:0043462,8.0
GO:0043470,1.0
GO:0043473,22.0
GO:0043474,2.0
GO:0043482,2.0
GO:0043484,76.0
GO:0043488,33.0
GO:0043489,3.0
GO:0043490,4.0
GO:0043491,50.0
GO:0043497,1.0
GO:0043501,1.0
GO:0043503,4.0
GO:0043504,6.0
GO:0043506,4.0
GO:0043507,42.0
GO:0043508,15.0
GO:0043516,5.0
GO:0043517,12.0
GO:0043518,15.0
GO:0043519,1.0
GO:0043523,18.0
GO:0043524,138.0
GO:0043525,50.0
GO:0043534,12.0
GO:0043535,6.0
GO:0043536,38.0
GO:0043537,21.0
GO:0043538,1.0
GO:0043542,34.0
GO:0043545,3.0
GO:0043547,175.0
GO:0043549,6.0
GO:0043550,4.0
GO:0043551,6.0
GO:0043552,32.0
GO:0043553,4.0
GO:0043555,3.0
GO:0043558,1.0
GO:0043567,7.0
GO:0043568,13.0
GO:0043569,7.0
GO:0043570,4.0
GO:0043576,5.0
GO:0043583,10.0
GO:0043584,6.0
GO:0043585,3.0
GO:0043586,9.0
GO:0043587,5.0
GO:0043588,38.0
GO:0043589,12.0
GO:0043602,1.0
GO:0043603,1.0
GO:0043604,1.0
GO:0043605,6.0
GO:0043610,1.0
GO:0043615,7.0
GO:0043616,26.0
GO:0043618,2.0
GO:0043619,6.0
GO:0043620,6.0
GO:0043622,4.0
GO:0043627,55.0
GO:0043629,2.0
GO:0043630,1.0
GO:0043631,5.0
GO:0043647,16.0
GO:0043648,2.0
GO:0043649,2.0
GO:0043651,21.0
GO:0043652,12.0
GO:0043653,10.0
GO:0043654,7.0
GO:0043666,14.0
GO:0043686,3.0
GO:0043687,33.0
GO:0043691,17.0
GO:0043697,5.0
GO:0043921,1.0
GO:0043922,13.0
GO:0043923,18.0
GO:0043928,13.0
GO:0043931,12.0
GO:0043932,3.0
GO:0043933,1.0
GO:0043949,4.0
GO:0043950,17.0
